supportId,inquiryCode,errorCode,URL,PageTitle,form_link,form_inquiry,chat_pre-member,chat_member,tel_01,tel_03,tel_04,tel_06,tel_07,tel_08,tel_13,tel_12,tel_14,tel_11,Que
60000082,＊60082,,https://network.mobile.rakuten.co.jp/guide/norton-mobile-security/,ノートン™ モバイル セキュリティ（お申し込み方法・ご利用方法） | オプションサービス | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000045,＊60045,,https://network.mobile.rakuten.co.jp/guide/i-filter/,あんしんコントロール by i-フィルター（お申し込み方法・ご利用方法） | オプションサービス | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000046,＊60046,,https://network.mobile.rakuten.co.jp/guide/i-filter/password/,あんしんコントロール by i-フィルター（管理パスワード変更方法） | あんしんコントロール by i-フィルター | オプションサービス | 楽天モバイル,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000114,＊60114,,https://network.mobile.rakuten.co.jp/guide/remote-support-for-device-operation/,スマホ操作遠隔サポート（お申し込み方法・ご利用方法） | オプションサービス | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000115,＊60115,,https://network.mobile.rakuten.co.jp/guide/replacement-warranty-plus/,スマホ交換保証プラス（お申し込み方法・ご利用方法） | オプションサービス | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000116,＊60116,,https://network.mobile.rakuten.co.jp/guide/replacement-warranty-plus/replacement-reception/,スマホ交換保証プラス（故障受付方法） | スマホ交換保証プラス（ご利用方法） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000117,＊60117,,https://network.mobile.rakuten.co.jp/guide/replacement-warranty-plus/send/,スマホ交換保証プラス（故障機の送付方法） | スマホ交換保証プラス（ご利用方法） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000034,＊60034,,https://network.mobile.rakuten.co.jp/guide/data-charge/,データチャージ（ご利用方法） | オプションサービス | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000113,＊60113,,https://network.mobile.rakuten.co.jp/guide/rakutenmobile-wifi/,楽天モバイルWiFi by エコネクト（お申し込み方法・ご利用方法） | オプションサービス | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000177,＊60177,,https://network.mobile.rakuten.co.jp/guide/tethering/,テザリング（ご利用方法） | 設定・操作・故障 | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000023,＊60023,,https://network.mobile.rakuten.co.jp/guide/call-service-settings/,通話サービスの追加・解約（一時停止）・設定方法 | 通話/通信サービス（国内） | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,○,×,×,×,○,Que_071_MNO契約情報
60000022,＊60022,,https://network.mobile.rakuten.co.jp/guide/call-forwarding/,着信転送（ご利用方法） | 通話/通信サービス（国内） | お客様サポート | 楽天モバイル,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000024,＊60024,,https://network.mobile.rakuten.co.jp/guide/call-waiting/,割込通話/通話保留（ご利用方法） | 通話/通信サービス（国内） | お客様サポート | 楽天モバイル,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000021,＊60021,,https://network.mobile.rakuten.co.jp/guide/caller-id/,発信者番号非通知（ご利用方法） | 通話/通信サービス（国内） | お客様サポート | 楽天モバイル,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000040,＊60040,,https://network.mobile.rakuten.co.jp/guide/emergency-alert-mail/,緊急速報メール（ご利用方法） | メール・SMSサービス | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000053,＊60053,,https://network.mobile.rakuten.co.jp/guide/international-unlimited-talk/,国際通話かけ放題（お申し込み方法・ご利用方法） | 通話/通信サービス（国際） | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,○,×,×,×,○,Que_071_MNO契約情報
60000048,＊60048,,https://network.mobile.rakuten.co.jp/guide/international-call/,国際通話（日本でのご利用方法） | 通話/通信サービス（国際） | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000049,＊60049,,https://network.mobile.rakuten.co.jp/guide/international-call/overseas/,国際通話（海外でのご利用方法） | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,○,×,×,×,○,Que_071_MNO契約情報
60000044,＊60044,,https://network.mobile.rakuten.co.jp/guide/global/,海外で利用するための設定方法 | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,○,×,×,×,○,Que_071_MNO契約情報
60000050,＊60050,,https://network.mobile.rakuten.co.jp/guide/international-roaming/,海外ローミング（データ通信）ご利用方法 | 通話/通信サービス（国際） | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,○,×,×,×,○,Que_071_MNO契約情報
60000015,＊60015,,https://network.mobile.rakuten.co.jp/guide/applewatch-care/,あんしん保証with AppleCare Services for Apple Watch（ご利用方法） | あんしん保証with AppleCare Services for Apple Watch | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000016,＊60016,,https://network.mobile.rakuten.co.jp/guide/applewatch-care/repair/,あんしん保証with AppleCare Services for Apple Watch（修理のご利用方法） | あんしん保証with AppleCare Services for Apple Watch（ご利用方法） | あんしん保証with AppleCare Services for Apple Watch | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000017,＊60017,,https://network.mobile.rakuten.co.jp/guide/applewatch-care/replacement/,あんしん保証with AppleCare Services for Apple Watch（交換のご利用方法） | あんしん保証with AppleCare Services for Apple Watch（ご利用方法） | あんしん保証with AppleCare Services for Apple Watch | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000083,＊60083,,https://network.mobile.rakuten.co.jp/guide/number-share/cancellation/,電話番号シェアサービス（解約方法） | 電話番号シェアサービス（ご利用方法） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000084,＊60084,,https://network.mobile.rakuten.co.jp/guide/number-share/,電話番号シェアサービス（ご利用方法） | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000112,＊60112,,https://network.mobile.rakuten.co.jp/guide/rakuten-mobile-id/,楽天モバイルIDの確認方法 | 契約内容の確認・変更 | お客様サポート | 楽天モバイル,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000178,＊60178,,https://network.mobile.rakuten.co.jp/guide/users-information/,登録内容・契約内容の確認・変更 | 契約内容の確認・変更 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000032,＊60032,,https://network.mobile.rakuten.co.jp/guide/contract-succession/,契約者変更手続き（承継） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000033,＊60033,,https://network.mobile.rakuten.co.jp/guide/contract-transfer/,契約者変更手続き（譲渡） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000028,＊60028,,https://network.mobile.rakuten.co.jp/guide/change-email/,契約時に登録したメールアドレスの確認・変更方法 | 契約内容の確認・変更 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000026,＊60026,,https://network.mobile.rakuten.co.jp/guide/change-address/,契約住所の確認・変更方法 | 契約内容の確認・変更 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000027,＊60027,,https://network.mobile.rakuten.co.jp/guide/change-billing-address/,請求先住所の確認・変更方法 | 契約内容の確認・変更 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000047,＊60047,,https://network.mobile.rakuten.co.jp/guide/i-filter/uninstall/,あんしんコントロール by i-フィルター（停止・アンインストール方法） | あんしんコントロール by i-フィルター | オプションサービス | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000036,＊60036,,https://network.mobile.rakuten.co.jp/guide/data-traffic/,データ利用量の確認 | データ使用量 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
60000170,＊60170,,https://network.mobile.rakuten.co.jp/guide/sim-lost/,楽天回線の利用停止・再開について | SIMの交換・再発行 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,×,×,○,×,×,×,×,○,#N/A
60000037,＊60037,,https://network.mobile.rakuten.co.jp/guide/delivery/,配送について | 配送 | お客様サポート | 楽天モバイル,×,×,○,○,○,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000182,＊60182,,https://network.mobile.rakuten.co.jp/guide/verify/home-kyc/,受け取り時に自宅で確認とは | 本人確認 | お客様サポート | 楽天モバイル,×,×,○,×,○,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000171,＊60171,,https://network.mobile.rakuten.co.jp/guide/sim-setting-ng/,SIMカードをスマートフォンにセットしても開通しない場合 | Android製品の設定手順 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000018,＊60018,,https://network.mobile.rakuten.co.jp/guide/apple-watch-setting/,Apple Watchの初期設定方法・iPhoneとのペアリング設定方法 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
60000058,＊60058,,https://network.mobile.rakuten.co.jp/guide/iphone/faceid/,Face IDの設定方法 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
60000060,＊60060,,https://network.mobile.rakuten.co.jp/guide/iphone/icloud/,iPhoneのiCloudでのバックアップ作成と復元方法 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
60000063,＊60063,,https://network.mobile.rakuten.co.jp/guide/iphone/itunes/,iPhoneのiTunesでのバックアップ作成と復元方法 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
60000064,＊60064,,https://network.mobile.rakuten.co.jp/guide/iphone/quick-start/,iPhoneのクイックスタートのご利用方法 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000065,＊60065,,https://network.mobile.rakuten.co.jp/guide/iphone/setting/ekyc/,iPhone 14＋プランセット購入者向け初期設定方法（eSIM利用）「AIかんたん本人確認（eKYC）」にてご契約の方 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000066,＊60066,,https://network.mobile.rakuten.co.jp/guide/iphone/setting/esim/,iPhone＋プランセット購入者向け初期設定方法（eSIM利用） | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000067,＊60067,,https://network.mobile.rakuten.co.jp/guide/iphone/setting/esim-upgrade/,iPhoneのeSIM クイック転送を使ったデータとSIMの移行方法 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000068,＊60068,,https://network.mobile.rakuten.co.jp/guide/iphone/setting/nanosim/,iPhone＋プランセット購入者向け初期設定方法（nanoSIM） | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000069,＊60069,,https://network.mobile.rakuten.co.jp/guide/iphone/setting/sim-esim/,iPhoneを使用したSIMカードからeSIMへのSIMタイプ変更方法 | 初期設定（iPhone・Apple Watch） | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
60000076,＊60076,,https://network.mobile.rakuten.co.jp/guide/mnp/flow/,MNP開通手続き方法 | Android製品の設定手順 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000127,＊60127,,https://network.mobile.rakuten.co.jp/guide/setting/a5-2020/,OPPO A5 2020 | 各種製品の初期設定 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000128,＊60128,,https://network.mobile.rakuten.co.jp/guide/setting/a55s-5g/,OPPO A55s 5G | 各種製品の初期設定 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000129,＊60129,,https://network.mobile.rakuten.co.jp/guide/setting/a73/,OPPO A73 | 各種製品の初期設定 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000130,＊60130,,https://network.mobile.rakuten.co.jp/guide/setting/aquos-r2-compact/,AQUOS R2 compact SH-M09 | 各種製品の初期設定 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
60000131,＊60131,,https://network.mobile.rakuten.co.jp/guide/setting/aquos-r5g/,AQUOS R5G | 各種製品の初期設定 | お客様サポート | 楽天モバイル,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
